Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,From,Game_ID,Lineup_ID,Lineup_Players,Lineup_Score,Min,OffReb,Oppo_Ast,Oppo_Block,Oppo_DefReb,Oppo_FGA,Oppo_FGM,Oppo_FGm,Oppo_FTA,Oppo_FTM,Oppo_FTm,Oppo_Foul,Oppo_OffReb,Oppo_Score,Oppo_Stl,Oppo_Three_FGA,Oppo_Three_FGM,Oppo_Three_FGm,Oppo_TtlReb,Oppo_Turnover,Oppo_Two_FGA,Oppo_Two_FGM,Oppo_Two_FGm,PlusMinus,Stl,Three_FGA,Three_FGM,Three_FGm,To,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,session_number,Team_ID
0,0,0,0,0,0,0,0,0,0,20,3,10,"Andrew Wojcik,Braquan Echols,Dennis Handy,Derek Steck,Jackson Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,9
1,0,0,7,2,5,0,0,0,1,20,3,11,"Connor Dartt,Dennis Handy,Domenic Aiello,Isaac Moore,Jackson Smith",5,3.85,0,1,1,4,7,4,3,0,0,0,1,2,9,0,1,1,0,6,1,6,3,3,-4,0,3,1,2,16.15,0,0,4,1,3,2,9
1,0,1,1,1,0,0,0,0,1,16.15,3,12,"Braquan Echols,Dennis Handy,Domenic Aiello,Isaac Moore,Jackson Smith",2,0.566666666666665,0,0,0,0,2,1,1,1,0,1,1,1,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,15.5833333333333,1,0,1,1,0,2,9
1,0,0,2,1,1,0,0,0,1,15.5833333333333,3,13,"Arrin Westbrook,Braquan Echols,Dennis Handy,Domenic Aiello,Isaac Moore",2,1.53333333333333,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,2,1,1,0,0,2,0,0,0,14.05,0,1,2,1,1,2,9
0,0,1,2,1,1,0,0,0,0,14.05,3,14,"Arrin Westbrook,Braquan Echols,Christopher Burel,Dennis Handy,Isaac Moore",3,1.5,0,0,0,1,2,1,1,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1,0,2,1,1,12.55,1,1,0,0,0,2,9
0,0,1,1,0,1,0,0,0,0,12.55,3,15,"Arrin Westbrook,Braquan Echols,Christopher Burel,Isaac Moore,Jackson Smith",0,0.916666666666668,0,0,0,1,2,1,1,0,0,0,0,0,3,0,2,1,1,1,0,0,0,0,-3,0,1,0,1,11.6333333333333,1,1,0,0,0,2,9
0,0,1,2,0,2,0,0,0,0,11.6333333333333,3,16,"Arrin Westbrook,Braquan Echols,Christopher Burel,Derek Steck,Jackson Smith",0,1.68333333333333,0,0,0,2,4,0,4,0,0,0,1,0,0,0,2,0,2,2,0,2,0,2,0,0,1,0,1,9.95,1,1,1,0,1,2,9
1,0,1,3,1,2,0,0,0,2,9.95,3,17,"Dennis Handy,Derek Steck,Jackson Smith,Marcus Watson,Sean Ek",3,1.7,0,0,0,2,2,1,1,2,1,1,0,0,3,0,1,0,1,2,0,1,1,0,0,0,3,1,2,8.25,1,0,0,0,0,2,9
0,0,0,1,0,1,0,0,0,1,8.25,3,18,"Dennis Handy,Derek Steck,Kyle Burks,Marcus Watson,Sean Ek",0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.91666666666667,0,0,0,0,0,2,9
0,0,0,2,0,2,0,0,0,1,7.91666666666667,3,19,"Antonio Amoah,Dennis Handy,Kyle Burks,Marcus Watson,Sean Ek",0,1.73333333333333,0,1,0,2,3,3,0,1,0,1,0,0,6,0,0,0,0,2,0,3,3,0,-6,0,1,0,1,6.18333333333333,0,0,1,0,1,2,9
1,0,3,7,3,4,2,1,1,0,6.18333333333333,3,20,"Antonio Amoah,Isaac Moore,Kyle Burks,Marcus Watson,Sean Ek",8,4.33333333333333,0,1,0,3,4,1,3,0,0,0,4,0,3,0,3,1,2,3,3,1,0,1,5,1,3,1,2,1.85,3,0,4,2,2,2,9
0,0,2,3,1,2,0,0,0,0,1.85,3,21,"Antonio Amoah,Braquan Echols,Christopher Burel,Isaac Moore,Kyle Burks",2,1.85,0,0,1,2,2,0,2,0,0,0,1,0,0,0,0,0,0,2,1,2,0,2,0,0,1,0,1,0,2,0,2,1,1,2,9
1,0,2,5,2,3,0,0,0,1,20,4,1,"Anthony Bartman,Jake Gebert,Jason Palesse,Matthew Kirmse,Travis Ballard",4,2.43333333333333,1,1,1,1,3,1,2,0,0,0,0,0,3,0,2,1,1,1,0,1,0,1,1,0,0,0,0,17.5666666666667,3,0,5,2,3,1,1
0,0,0,2,1,1,0,0,0,1,17.5666666666667,4,2,"Jake Gebert,Jason Palesse,Matthew Kirmse,Sammy Linn,Travis Ballard",2,1,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,1,0,1,16.5666666666667,0,0,1,1,0,1,1
0,0,1,3,1,2,0,0,0,1,16.5666666666667,4,3,"Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn,Travis Ballard",2,2.4,0,0,0,2,5,1,4,0,0,0,1,1,2,0,0,0,0,3,1,5,1,4,0,1,0,0,0,14.1666666666667,1,1,3,1,2,1,1
0,0,0,1,0,1,2,2,0,0,14.1666666666667,4,4,"Anthony Bartman,Dylan Hamlin,Jason Palesse,Matthew Kirmse,Michael Pitrof",2,0.783333333333333,0,1,0,1,2,2,0,0,0,0,1,0,5,0,1,1,0,1,0,1,1,0,-3,0,0,0,0,13.3833333333333,0,0,1,0,1,1,1
0,0,0,0,0,0,0,0,0,0,13.3833333333333,4,5,"Anthony Bartman,Dylan Hamlin,Josh Herzog,Matthew Kirmse,Michael Pitrof",0,0.549999999999999,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,-2,0,0,0,0,12.8333333333333,0,0,0,0,0,1,1
0,0,2,3,1,2,0,0,0,1,12.8333333333333,4,6,"Dylan Hamlin,Josh Herzog,Matthew Kirmse,Michael Pitrof,Travis Ballard",2,1.48333333333333,0,1,1,1,4,2,2,0,0,0,0,1,5,2,1,1,0,2,0,3,1,2,-3,0,1,0,1,11.35,2,2,2,1,1,1,1
1,0,0,1,1,0,0,0,0,0,11.35,4,7,"Dylan Hamlin,Jason Palesse,Josh Herzog,Michael Pitrof,Travis Ballard",2,1.26666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10.0833333333333,0,0,1,1,0,1,1
0,0,1,1,1,0,0,0,0,1,10.0833333333333,4,8,"Dylan Hamlin,Jake Gebert,Jason Palesse,Michael Pitrof,Travis Ballard",2,0.716666666666667,0,0,0,0,1,0,1,2,0,2,0,1,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,9.36666666666667,1,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,9.36666666666667,4,9,"Jake Gebert,Jason Palesse,Michael Pitrof,Travis Ballard,Ty Miklowski",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26666666666667,0,1,0,0,0,1,1
3,1,4,6,4,2,0,0,0,0,9.26666666666667,4,10,"Jake Gebert,Jason Palesse,Matthew Kirmse,Travis Ballard,Ty Miklowski",10,4.63333333333333,1,1,0,1,7,1,6,0,0,0,1,1,2,1,1,0,1,2,2,6,1,5,8,1,2,2,0,4.63333333333333,5,2,4,2,2,1,1
1,0,0,2,1,1,0,0,0,0,4.63333333333333,4,11,"Bailey Mcdaniel,Jake Gebert,Matthew Kirmse,Travis Ballard,Ty Miklowski",2,1.98333333333333,0,1,0,0,3,3,0,0,0,0,1,0,7,0,1,1,0,0,0,2,2,0,-5,0,0,0,0,2.65,0,0,2,1,1,1,1
2,0,3,2,2,0,0,0,0,1,2.65,4,12,"Bailey Mcdaniel,Jake Gebert,Matthew Kirmse,Sammy Linn,Travis Ballard",4,2.6,1,1,0,0,5,2,3,1,0,1,1,0,4,2,2,0,2,0,2,3,2,1,0,0,0,0,0,0.05,4,1,2,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0.05,4,13,"Dylan Hamlin,Jake Gebert,Jason Palesse,Matthew Kirmse,Michael Pitrof",0,0.05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,20,4,14,"Anthony Bartman,Jake Gebert,Jason Palesse,Matthew Kirmse,Travis Ballard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,1
1,1,3,6,2,4,0,0,0,1,20,4,15,"Jake Gebert,Jason Palesse,Matthew Kirmse,Travis Ballard,Ty Miklowski",4,2.6,1,1,1,3,3,1,2,2,1,1,1,0,4,0,1,1,0,3,1,2,0,2,0,0,0,0,0,17.4,4,0,6,2,4,2,1
0,0,0,0,0,0,2,1,1,0,17.4,4,16,"Bailey Mcdaniel,Jason Palesse,Michael Pitrof,Travis Ballard,Ty Miklowski",1,1.03333333333333,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,16.3666666666667,0,1,0,0,0,2,1
0,0,0,0,0,0,0,0,0,3,16.3666666666667,4,17,"Bailey Mcdaniel,Dylan Hamlin,Josh Herzog,Michael Pitrof,Ty Miklowski",0,0.9,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,-2,0,0,0,0,15.4666666666667,0,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,15.4666666666667,4,18,"Bailey Mcdaniel,Dylan Hamlin,Josh Herzog,Michael Pitrof,Travis Ballard",0,1.28333333333333,0,0,0,0,4,1,3,0,0,0,0,2,2,0,1,0,1,2,0,3,1,2,-2,0,0,0,0,14.1833333333333,0,0,0,0,0,2,1
0,0,1,3,1,2,2,1,1,1,14.1833333333333,4,19,"Dylan Hamlin,Jake Gebert,Jason Palesse,Matthew Kirmse,Travis Ballard",3,2.11666666666667,2,0,0,0,3,0,3,0,0,0,2,2,0,0,3,0,3,2,1,0,0,0,3,0,2,0,2,12.0666666666667,3,0,1,1,0,2,1
0,0,0,1,0,1,2,2,0,1,12.0666666666667,4,20,"Anthony Bartman,Jake Gebert,Jason Palesse,Matthew Kirmse,Travis Ballard",2,1.05,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,11.0166666666667,0,0,1,0,1,2,1
1,0,1,3,2,1,0,0,0,0,11.0166666666667,4,21,"Anthony Bartman,Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn",4,1.6,0,0,0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,2,1,1,2,0,1,0,1,9.41666666666667,1,0,2,2,0,2,1
0,0,0,0,0,0,0,0,0,1,9.41666666666667,4,22,"Anthony Bartman,Bailey Mcdaniel,Matthew Kirmse,Michael Pitrof,Sammy Linn",0,0.916666666666666,0,0,0,0,3,0,3,2,2,0,0,1,2,1,0,0,0,1,0,3,0,3,-2,0,0,0,0,8.5,0,1,0,0,0,2,1
2,0,0,2,2,0,0,0,0,0,8.5,4,23,"Bailey Mcdaniel,Matthew Kirmse,Michael Pitrof,Sammy Linn,Travis Ballard",4,1.01666666666667,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7.48333333333333,0,0,2,2,0,2,1
1,1,2,3,1,2,2,2,0,2,7.48333333333333,4,24,"Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn,Travis Ballard",4,2.21666666666667,1,1,0,1,3,1,2,4,1,3,1,1,3,0,1,0,1,2,0,2,1,1,1,0,0,0,0,5.26666666666667,3,0,3,1,2,2,1
0,2,1,2,0,2,0,0,0,1,5.26666666666667,4,25,"Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn,Ty Miklowski",0,1.45,0,0,0,3,3,0,3,2,1,1,0,1,1,0,0,0,0,4,1,3,0,3,-1,0,0,0,0,3.81666666666667,1,0,2,0,2,2,1
1,0,2,5,1,4,0,0,0,1,3.81666666666667,4,26,"Dylan Hamlin,Jake Gebert,Jason Palesse,Matthew Kirmse,Ty Miklowski",2,2.65,1,0,0,3,2,0,2,2,1,1,1,0,1,1,0,0,0,3,2,2,0,2,1,0,1,0,1,1.16666666666667,3,1,4,1,3,2,1
0,0,0,1,0,1,0,0,0,1,1.16666666666667,4,27,"Jake Gebert,Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn",0,0.116666666666667,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,-2,0,0,0,0,1.05,0,0,1,0,1,2,1
0,0,0,0,0,0,2,1,1,0,1.05,4,28,"Dylan Hamlin,Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn",1,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.95,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0.95,4,29,"Dylan Hamlin,Jake Gebert,Jason Palesse,Matthew Kirmse,Ty Miklowski",0,0.166666666666667,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,-2,0,0,0,0,0.783333333333333,0,0,0,0,0,2,1
0,0,0,0,0,0,2,1,1,0,0.783333333333333,4,30,"Jake Gebert,Jason Palesse,Matthew Kirmse,Michael Pitrof,Sammy Linn",1,0.033333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0,0,0,0,0,2,1
0,1,1,0,0,0,2,1,1,0,0.75,4,31,"Bailey Mcdaniel,Jake Gebert,Jason Palesse,Matthew Kirmse,Sammy Linn",1,0.45,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.3,1,0,0,0,0,2,1
0,0,1,0,0,0,2,2,0,0,0.3,4,32,"Bailey Mcdaniel,Jake Gebert,Jason Palesse,Matthew Kirmse,Ty Miklowski",2,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
2,1,5,7,3,4,0,0,0,1,20,1,1,"Bryan Jacobsze,Eric Grygo,Jaquan Phipps,Kenny Bogus,Kyle Graebner",6,3.85,0,0,0,4,6,1,5,1,1,0,0,0,3,1,1,0,1,4,2,5,1,4,3,2,2,0,2,16.15,5,1,5,3,2,1,6
0,1,1,3,1,2,0,0,0,1,16.15,1,2,"Bryan Jacobsze,Eric Grygo,Kenny Bogus,Kyle Graebner,Kyle Hornacek",2,0.766666666666666,1,0,0,1,2,1,1,1,0,1,0,1,2,0,0,0,0,2,1,2,1,1,0,0,2,0,2,15.3833333333333,2,0,1,1,0,1,6
2,0,0,4,2,2,0,0,0,1,15.3833333333333,1,3,"Carl Singletary,Eric Grygo,Kenny Bogus,Kyle Hornacek,Marques Barnes",5,1.73333333333333,1,0,0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,2,1,1,3,0,3,1,2,13.65,1,0,1,1,0,1,6
0,0,0,2,0,2,0,0,0,1,13.65,1,4,"Bryan Jacobsze,Carl Singletary,Collin Mergl,Kyle Hornacek,Marques Barnes",0,1.05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,12.6,0,0,1,0,1,1,6
1,0,1,2,1,1,0,0,0,0,12.6,1,5,"Bryan Jacobsze,Collin Mergl,Derrick Faulkner,Kyle Hornacek,Marques Barnes",3,1.36666666666667,0,0,0,1,2,1,1,0,0,0,0,0,3,0,1,1,0,1,1,1,0,1,0,1,2,1,1,11.2333333333333,1,1,0,0,0,1,6
0,0,1,1,0,1,0,0,0,0,11.2333333333333,1,6,"Bryan Jacobsze,Derrick Faulkner,Eric Grygo,Kenny Bogus,Kyle Graebner",0,0.533333333333333,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.7,1,0,1,0,1,1,6
0,0,3,4,0,4,2,2,0,0,10.7,1,7,"Bryan Jacobsze,Eric Grygo,Jaquan Phipps,Kenny Bogus,Kyle Graebner",2,2.2,1,0,0,3,4,1,3,0,0,0,1,0,2,0,0,0,0,3,0,4,1,3,0,0,2,0,2,8.5,4,1,2,0,2,1,6
0,0,0,0,0,0,0,0,0,0,8.5,1,8,"Eric Grygo,Jaquan Phipps,Kenny Bogus,Kyle Graebner,Kyle Hornacek",0,0.383333333333333,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8.11666666666667,0,0,0,0,0,1,6
0,0,1,1,0,1,0,0,0,0,8.11666666666667,1,9,"Carl Singletary,Eric Grygo,Kenny Bogus,Kyle Graebner,Kyle Hornacek",0,0.716666666666667,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.4,2,1,1,0,1,1,6
0,0,0,1,1,0,0,0,0,2,7.4,1,10,"Carl Singletary,Collin Mergl,Eric Grygo,Kenny Bogus,Kyle Graebner",2,1.28333333333333,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,6.11666666666667,0,0,1,1,0,1,6
0,0,1,2,1,1,0,0,0,1,6.11666666666667,1,11,"Bryan Jacobsze,Carl Singletary,Collin Mergl,Kenny Bogus,Kyle Graebner",2,1.86666666666667,0,1,0,1,2,2,0,1,0,1,0,0,4,1,0,0,0,1,1,2,2,0,-2,1,1,0,1,4.25,1,1,1,1,0,1,6
0,0,0,1,1,0,0,0,0,0,4.25,1,12,"Bryan Jacobsze,Collin Mergl,Gio Calabrese,Kenny Bogus,Marques Barnes",2,0.65,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,3.6,0,1,1,1,0,1,6
0,0,0,0,0,0,0,0,0,0,3.6,1,13,"Bryan Jacobsze,Derrick Faulkner,Gio Calabrese,Jaquan Phipps,Kenny Bogus",0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,1,6
1,0,1,5,1,4,0,0,0,0,3.4,1,14,"Bryan Jacobsze,Gio Calabrese,Jaquan Phipps,Kenny Bogus,Kyle Graebner",3,1.61666666666667,1,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,3,0,1,1,0,1.78333333333333,2,0,4,0,4,1,6
0,0,0,0,0,0,0,0,0,0,1.78333333333333,1,15,"Bryan Jacobsze,Carl Singletary,Jaquan Phipps,Kenny Bogus,Kyle Graebner",0,0.3,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,-2,0,0,0,0,1.48333333333333,0,1,0,0,0,1,6
0,1,1,2,0,2,0,0,0,0,1.48333333333333,1,16,"Bryan Jacobsze,Carl Singletary,Kenny Bogus,Kyle Graebner,Marques Barnes",0,1.48333333333333,0,0,0,2,2,1,1,0,0,0,0,0,2,0,0,0,0,2,0,2,1,1,0,0,1,0,1,0,1,0,1,0,1,1,6
1,0,1,3,1,2,2,1,1,1,20,1,17,"Bryan Jacobsze,Eric Grygo,Jaquan Phipps,Kenny Bogus,Kyle Graebner",3,3.58333333333333,0,1,0,2,7,3,4,2,2,0,1,3,9,1,1,1,0,5,1,6,2,4,-6,0,1,0,1,16.4166666666667,1,1,2,1,1,2,6
1,0,2,4,2,2,0,0,0,1,16.4166666666667,1,18,"Bryan Jacobsze,Carl Singletary,Kenny Bogus,Kyle Graebner,Kyle Hornacek",4,3.53333333333333,0,2,0,2,6,2,4,0,0,0,0,2,5,0,3,1,2,4,2,3,1,2,-1,2,1,0,1,12.8833333333333,2,2,3,2,1,2,6
0,0,0,1,0,1,0,0,0,1,12.8833333333333,1,19,"Bryan Jacobsze,Collin Mergl,Derrick Faulkner,Kyle Hornacek,Marques Barnes",0,0.783333333333333,0,0,0,1,2,0,2,0,0,0,0,2,0,0,2,0,2,3,0,0,0,0,0,0,1,0,1,12.1,0,0,0,0,0,2,6
0,1,1,0,0,0,2,2,0,0,12.1,1,20,"Bryan Jacobsze,Collin Mergl,Derrick Faulkner,Eric Grygo,Marques Barnes",2,0.666666666666666,0,1,0,0,2,1,1,0,0,0,1,0,3,1,1,1,0,0,0,1,0,1,-1,0,0,0,0,11.4333333333333,1,1,0,0,0,2,6
0,0,3,1,0,1,2,2,0,1,11.4333333333333,1,21,"Derrick Faulkner,Eric Grygo,Kenny Bogus,Kyle Graebner,Marques Barnes",2,1.46666666666667,0,0,0,1,3,0,3,0,0,0,1,0,0,0,2,0,2,1,0,1,0,1,2,0,0,0,0,9.96666666666667,3,1,1,0,1,2,6
0,1,0,1,0,1,0,0,0,0,9.96666666666667,1,22,"Eric Grygo,Jaquan Phipps,Kenny Bogus,Kyle Graebner,Marques Barnes",0,0.766666666666668,0,0,0,1,2,0,2,0,0,0,0,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,0,9.2,0,0,1,0,1,2,6
0,0,0,3,0,3,0,0,0,1,9.2,1,23,"Bryan Jacobsze,Eric Grygo,Jaquan Phipps,Kenny Bogus,Kyle Graebner",0,1.88333333333333,1,1,0,2,2,1,1,0,0,0,1,1,3,1,1,1,0,3,3,1,0,1,-3,1,2,0,2,7.31666666666667,1,2,1,0,1,2,6
2,0,5,7,2,5,12,9,3,2,7.31666666666667,1,24,"Bryan Jacobsze,Eric Grygo,Kenny Bogus,Kyle Graebner,Kyle Hornacek",14,7.31666666666667,1,0,0,4,12,2,10,2,2,0,8,4,7,0,3,1,2,8,2,9,1,8,0,0,2,1,1,0,6,0,5,1,4,2,6
2,0,2,5,3,2,1,1,0,1,20,6,1,"Andrew Fratzke,George Olalekan,Jake Jurss,Jordan Johnson,Josh Hau",8,5.01666666666667,0,4,0,2,9,7,2,0,0,0,1,0,16,4,3,2,1,2,0,6,5,1,-8,0,2,1,1,14.9833333333333,2,4,3,2,1,1,3
1,0,1,3,1,2,0,0,0,1,14.9833333333333,6,2,"Andrew Fratzke,Jake Jurss,Jordan Johnson,Josh Hau,Noah Gosse",3,1.31666666666667,1,0,0,1,1,0,1,2,1,1,0,0,1,0,0,0,0,1,1,1,0,1,2,1,3,1,2,13.6666666666667,2,0,0,0,0,1,3
2,0,1,3,2,1,0,0,0,0,13.6666666666667,6,3,"Andrew Fratzke,Jake Jurss,Jared Jurss,Jordan Johnson,Noah Gosse",5,1.51666666666667,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,1,1,1,0,12.15,1,0,2,1,1,1,3
1,0,0,2,1,1,0,0,0,0,12.15,6,4,"Andrew Fratzke,Jake Jurss,Jared Jurss,Joey Zietlow,Noah Gosse",3,1.4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,2,1,1,10.75,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,1,10.75,6,5,"Jared Jurss,Joey Zietlow,Josh Hau,Keller Brandon,Noah Gosse",0,0.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,1,0,0,0,1,3
2,0,0,3,2,1,2,1,1,1,10.6666666666667,6,6,"Jared Jurss,Joey Zietlow,Jordan Johnson,Keller Brandon,Noah Gosse",5,2.41666666666667,0,1,0,2,4,3,1,0,0,0,1,0,6,0,1,0,1,2,2,3,3,0,-1,2,1,0,1,8.25,0,1,2,2,0,1,3
0,0,1,8,2,6,2,0,2,0,8.25,6,7,"George Olalekan,Jared Jurss,Jordan Johnson,Keller Brandon,Noah Gosse",4,2.33333333333333,5,1,0,2,2,1,1,0,0,0,1,0,2,0,1,0,1,2,1,1,1,0,2,1,3,0,3,5.91666666666667,6,0,5,2,3,1,3
0,0,1,3,3,0,0,0,0,0,5.91666666666667,6,8,"George Olalekan,Isaiah Tenette,Jake Jurss,Jordan Johnson,Keller Brandon",6,1.26666666666667,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,4,1,0,0,0,4.65,1,0,3,3,0,1,3
1,0,1,3,1,2,0,0,0,1,4.65,6,9,"Andrew Fratzke,George Olalekan,Isaiah Tenette,Jake Jurss,Jordan Johnson",2,1.36666666666667,0,0,1,2,1,0,1,0,0,0,3,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,0,3.28333333333333,1,0,3,1,2,1,3
0,1,3,4,1,3,2,2,0,1,3.28333333333333,6,10,"Andrew Fratzke,Isaiah Tenette,Jake Jurss,Jordan Johnson,Noah Gosse",4,3.28333333333333,0,0,1,3,6,0,6,0,0,0,1,2,0,0,3,0,3,5,3,3,0,3,0,3,1,0,1,0,3,1,3,1,2,1,3
1,1,2,3,1,2,0,0,0,1,20,6,11,"Andrew Fratzke,George Olalekan,Jake Jurss,Jordan Johnson,Josh Hau",2,2.2,0,2,0,2,5,2,3,0,0,0,0,0,4,1,2,0,2,2,0,3,2,1,-2,0,0,0,0,17.8,2,1,3,1,2,2,3
1,0,0,7,3,4,0,0,0,0,17.8,6,12,"Andrew Fratzke,Jake Jurss,Jordan Johnson,Josh Hau,Noah Gosse",7,4.98333333333333,1,1,0,3,6,6,0,0,0,0,1,0,13,0,1,1,0,3,2,5,5,0,-6,2,3,1,2,12.8166666666667,1,2,4,2,2,2,3
0,0,0,0,0,0,0,0,0,0,12.8166666666667,6,13,"Andrew Fratzke,Jared Jurss,Jordan Johnson,Josh Hau,Noah Gosse",0,0.699999999999999,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,-2,0,0,0,0,12.1166666666667,0,0,0,0,0,2,3
0,0,0,2,0,2,0,0,0,1,12.1166666666667,6,14,"Braden Persinger,Jared Jurss,Jordan Johnson,Keller Brandon,Noah Gosse",0,1.83333333333333,0,1,0,1,3,2,1,0,0,0,0,0,5,0,2,1,1,1,0,1,1,0,-5,0,0,0,0,10.2833333333333,0,2,2,0,2,2,3
0,0,0,1,0,1,0,0,0,0,10.2833333333333,6,15,"Braden Persinger,Jared Jurss,Josh Hau,Keller Brandon,Noah Gosse",0,0.533333333333333,0,0,0,1,2,2,0,0,0,0,0,0,4,0,0,0,0,1,0,2,2,0,-4,0,1,0,1,9.75,0,0,0,0,0,2,3
0,0,1,1,0,1,2,1,1,0,9.75,6,16,"Andrew Fratzke,Braden Persinger,Isaiah Tenette,Josh Hau,Noah Gosse",1,0.85,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,8.9,1,0,1,0,1,2,3
1,1,3,3,1,2,0,0,0,0,8.9,6,17,"Andrew Fratzke,George Olalekan,Isaiah Tenette,Josh Hau,Noah Gosse",3,1.73333333333333,1,0,1,1,3,0,3,0,0,0,1,0,0,0,1,0,1,1,0,2,0,2,3,0,2,1,1,7.16666666666667,4,0,1,0,1,2,3
0,0,2,5,1,4,2,1,1,3,7.16666666666667,6,18,"Andrew Fratzke,George Olalekan,Isaiah Tenette,Jake Jurss,Josh Hau",3,3.45,1,1,0,3,3,1,2,0,0,0,1,0,2,1,1,0,1,3,1,2,1,1,1,1,2,0,2,3.71666666666667,3,1,3,1,2,2,3
